Time(ms),AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,label
15220.022,-9.692,1.702,-0.282,-0.007,-0.021,-0.061,2
15356.03,-9.593,1.821,-0.155,0.02,-0.053,0.007,2
15492.018,-9.679,1.716,-0.257,0.018,-0.094,0.001,2
15631.994,-9.547,1.974,-0.497,-0.017,-0.073,0.012,2
15768.02,-9.612,1.95,-0.274,0.007,-0.053,0.005,2
15904.019,-9.647,1.632,-0.388,0.048,-0.055,0.008,2
16039.976,-9.598,1.638,-0.463,0.005,-0.078,-0.026,2
16174.98,-9.601,1.868,-0.308,0.072,-0.041,-0.027,2
16310.994,-9.605,1.673,-0.309,-0.003,-0.016,-0.036,2
16446.995,-9.589,1.939,-0.464,0.022,-0.06,-0.025,2
16582.987,-9.616,1.682,-0.348,0.005,-0.039,0.017,2
16722.988,-9.633,1.685,-0.455,0.021,-0.008,-0.017,2
16858.995,-9.655,1.59,-0.435,0.068,-0.082,0.027,2
16995.007,-9.705,1.714,-0.352,-0.021,-0.028,-0.04,2
17136.988,-9.694,1.931,-0.375,-0.002,-0.026,0.052,2
17272.996,-9.746,1.479,-0.272,-0.034,-0.095,-0.001,2
17409.014,-9.619,1.804,-0.657,-0.007,-0.065,-0.059,2
17544.011,-9.598,1.956,-0.387,0.027,-0.012,-0.02,2
17679.971,-9.631,1.82,-0.121,0.015,-0.057,0.042,2
17815.955,-9.586,1.691,-0.323,0.014,-0.081,-0.025,2
17967.005,-9.588,1.983,-0.259,-0.038,-0.002,-0.05,2
18113.008,-9.646,1.658,-0.312,0.042,-0.072,0.06,2
18248.994,-9.596,1.859,-0.561,-0.004,-0.05,-0.055,2
18384.055,-9.644,1.744,-0.255,-0.021,-0.031,-0.014,2
18519.986,-9.771,1.735,-0.332,0.034,-0.055,-0.005,2
18656.004,-9.663,1.666,-0.469,0.012,-0.03,-0.061,2
18791.021,-9.656,1.891,-0.187,-0.025,-0.032,-0.002,2
18927.012,-9.696,1.659,-0.521,-0.009,-0.032,0.054,2
19068.993,-9.657,1.711,-0.334,0.038,-0.032,0.028,2
19205.005,-9.626,1.76,-0.342,-0.016,-0.059,-0.031,2
19340.034,-9.62,1.777,-0.506,0.002,-0.054,-0.006,2
19475.985,-9.652,1.608,-0.362,-0.012,-0.044,0.002,2
19611.974,-9.67,1.529,-0.337,-0.005,-0.032,-0.018,2
19748.001,-9.651,1.783,-0.551,0.002,-0.016,-0.023,2
19882.967,-9.663,1.849,-0.186,0.023,0.004,-0.031,2
20018.977,-9.682,1.704,-0.258,0.044,-0.103,0.004,2
20154.961,-9.566,1.888,-0.452,0.028,-0.04,-0.012,2
20295.002,-9.691,1.536,-0.09,0.011,-0.063,0.01,2
20430.993,-9.693,1.585,-0.463,0.027,-0.071,0.023,2
20566.981,-9.61,1.879,-0.36,0.055,-0.005,-0.03,2
20702.996,-9.715,1.651,-0.202,0.001,-0.054,-0.006,2
20837.99,-9.656,1.545,-0.376,-0.002,-0.079,-0.01,2
20974.012,-9.623,1.728,-0.295,0.043,-0.054,0.01,2
21109.989,-9.584,1.805,-0.423,0.008,-0.042,-0.008,2
21246.002,-9.591,1.981,-0.265,0.003,-0.087,-0.023,2
21403.0,-9.598,1.465,-0.229,0.011,-0.055,0.087,2
21542.038,-9.661,1.485,-0.585,0.001,-0.023,0.019,2
21682.001,-9.603,1.831,-0.326,-0.006,0.0,0.021,2
21821.993,-9.602,2.055,-0.378,-0.008,-0.042,-0.064,2
21961.02,-9.608,1.951,-0.157,-0.012,-0.04,0.014,2
22101.028,-9.596,1.453,-0.506,0.026,-0.063,0.029,2
22240.987,-9.617,1.619,-0.365,0.067,-0.017,-0.021,2
22380.019,-9.675,1.899,-0.286,-0.003,-0.012,-0.023,2
22520.009,-9.652,1.739,-0.246,-0.0,-0.04,-0.042,2
22666.016,-9.638,1.755,-0.511,0.015,-0.045,0.039,2
22804.98,-9.648,1.811,-0.385,0.006,-0.038,0.028,2
22944.993,-9.628,1.777,-0.244,0.031,-0.015,0.043,2
23084.008,-9.63,1.803,-0.232,-0.016,0.003,-0.024,2
23223.999,-9.626,1.715,-0.303,0.055,-0.014,-0.044,2
23363.99,-9.578,1.969,-0.498,-0.0,-0.002,-0.016,2
23502.995,-9.603,1.735,-0.446,-0.027,-0.061,0.045,2
23643.019,-9.666,1.638,-0.318,-0.005,-0.009,-0.009,2
23787.974,-9.555,2.058,-0.405,0.019,-0.031,-0.035,2
23928.008,-9.601,1.959,-0.312,-0.008,-0.061,0.002,2
24068.032,-9.637,1.736,-0.522,0.014,-0.052,0.021,2
24208.009,-9.654,1.715,-0.585,0.028,-0.051,0.005,2
24346.992,-9.638,1.802,-0.348,0.039,-0.018,-0.024,2
24486.978,-9.593,1.91,-0.289,0.04,-0.07,-0.012,2
24626.003,-9.608,1.987,-0.144,-0.006,-0.02,0.0,2
24765.974,-9.694,1.61,-0.495,0.02,-0.03,0.023,2
24905.991,-9.588,1.761,-0.454,0.052,-0.051,-0.02,2
25051.011,-9.643,1.804,-0.267,-0.007,-0.035,-0.005,2
25190.982,-9.633,1.781,-0.384,-0.022,-0.086,0.053,2
25330.997,-9.604,1.702,-0.347,0.028,-0.054,-0.002,2
25469.971,-9.627,1.843,-0.446,0.029,0.014,0.018,2
25610.024,-9.516,1.816,-0.213,0.02,-0.045,-0.018,2
25750.013,-9.696,1.689,-0.31,0.013,-0.01,0.035,2
25888.986,-9.583,1.962,-0.527,-0.005,-0.06,0.028,2
26028.99,-9.684,1.871,-0.192,0.044,-0.112,-0.0,2
26168.01,-9.569,1.961,-0.789,0.069,-0.055,-0.019,2
26313.0,-9.588,1.862,-0.32,0.018,-0.025,0.029,2
26453.019,-9.72,1.697,-0.343,0.015,-0.01,0.01,2
26592.004,-9.604,2.012,-0.349,0.037,-0.058,-0.004,2
26731.959,-9.56,1.935,-0.139,0.025,-0.036,0.017,2
26871.97,-9.638,1.757,-0.609,-0.008,-0.03,-0.01,2
27010.974,-9.594,1.979,-0.356,-0.016,-0.039,-0.005,2
27151.014,-9.599,1.772,-0.433,0.036,-0.077,-0.006,2
27291.01,-9.599,1.976,-0.325,0.023,-0.014,-0.007,2
27436.006,-9.646,1.805,-0.47,0.005,-0.082,0.025,2
27575.98,-9.558,1.945,-0.301,0.036,-0.042,0.001,2
27714.987,-9.577,1.881,-0.267,0.012,-0.057,-0.014,2
27854.995,-9.634,1.768,-0.479,0.051,-0.051,0.02,2
27995.021,-9.595,2.076,-0.423,0.039,-0.001,-0.001,2
28134.026,-9.586,1.94,-0.118,-0.01,-0.08,0.01,2
28274.044,-9.615,1.719,-0.542,-0.015,-0.082,-0.016,2
28413.986,-9.526,2.014,-0.619,0.04,-0.027,0.012,2
28553.004,-9.699,1.849,-0.197,0.032,-0.033,-0.007,2
28698.047,-9.653,1.97,-0.319,-0.008,-0.081,-0.019,2
28837.015,-9.606,1.83,-0.535,0.011,-0.069,0.019,2
28977.01,-9.59,1.842,-0.349,0.048,-0.053,0.018,2
29116.987,-9.635,1.999,-0.324,0.003,-0.049,-0.015,2
29255.989,-9.673,1.79,-0.412,0.012,-0.052,0.015,2
29395.977,-9.654,1.703,-0.462,0.025,-0.002,-0.037,2
29536.014,-9.523,1.989,-0.348,0.063,-0.048,0.015,2
29675.008,-9.6,2.01,-0.181,0.074,-0.038,-0.013,2
29820.032,-9.622,1.893,-0.444,0.001,-0.01,-0.023,2
29960.009,-9.535,2.053,-0.298,0.003,-0.033,-0.007,2
30100.024,-9.577,1.964,-0.373,-0.035,-0.006,-0.032,2
30239.979,-9.63,1.777,-0.315,-0.016,-0.079,-0.008,2
30378.993,-9.6,1.732,-0.499,0.045,-0.046,-0.005,2
30519.001,-9.626,1.676,-0.262,0.029,-0.059,-0.031,2
30658.993,-9.588,1.899,-0.23,0.036,-0.023,-0.01,2
30797.999,-9.569,1.809,-0.285,0.009,-0.014,-0.038,2
30938.006,-9.668,1.793,-0.212,-0.001,-0.047,-0.016,2
31083.021,-9.711,1.748,-0.446,-0.005,-0.105,-0.028,2
31222.001,-9.546,2.251,-0.433,-0.012,-0.009,-0.05,2
31362.057,-9.629,1.945,-0.156,-0.004,-0.035,0.005,2
31501.047,-9.544,1.685,-0.109,0.078,-0.048,0.009,2
31640.956,-9.708,1.597,-0.156,0.035,-0.039,0.019,2
31781.007,-9.658,1.836,-0.342,-0.001,-0.022,0.024,2
31920.046,-9.734,1.492,-0.447,0.016,-0.071,-0.019,2
32060.002,-9.624,1.79,-0.368,-0.011,0.021,-0.013,2
32205.015,-9.743,1.701,-0.126,-0.031,-0.073,-0.023,2
32344.008,-9.613,1.582,-0.424,0.012,-0.085,0.021,2
32483.971,-9.677,1.707,-0.24,0.027,-0.05,-0.049,2
32624.016,-9.669,1.91,0.035,0.043,-0.094,0.05,2
2664.024,-9.698,1.699,-0.549,0.053,-0.08,-0.029,2
2800.002,-9.69,1.611,-0.498,0.018,-0.046,0.035,2
2937.006,-9.558,1.672,-0.56,-0.02,-0.028,0.04,2
3073.99,-9.627,1.473,-0.38,-0.066,-0.009,-0.087,2
3210.026,-9.706,1.944,-0.098,-0.015,-0.003,-0.078,2
3347.018,-9.696,1.676,-0.425,0.046,-0.061,0.044,2
3484.009,-9.55,1.831,-0.531,0.093,0.041,-0.034,2
3620.976,-9.743,1.739,-0.21,0.029,-0.044,0.007,2
3763.983,-9.734,1.513,-0.335,-0.029,-0.052,-0.0,2
3900.956,-9.596,1.635,-0.688,-0.018,-0.075,-0.011,2
4037.985,-9.86,1.374,-0.253,0.004,-0.011,0.019,2
4174.013,-9.612,1.859,-0.266,0.06,-0.041,0.047,2
4310.992,-9.615,1.665,-0.304,0.003,-0.04,-0.024,2
4447.99,-9.663,1.464,-0.598,0.03,-0.054,0.03,2
4582.989,-9.788,1.52,-0.563,0.033,-0.027,-0.01,2
4719.018,-9.636,1.886,-0.398,-0.049,-0.071,-0.028,2
4855.01,-9.602,1.773,-0.194,0.042,-0.023,0.017,2
4997.021,-9.63,1.642,-0.338,0.002,-0.059,0.046,2
5133.045,-9.639,1.592,-0.356,0.027,-0.041,0.014,2
5269.015,-9.616,1.702,-0.483,0.004,-0.044,0.007,2
5405.022,-9.654,1.771,-0.433,0.013,-0.001,0.0,2
5540.995,-9.598,1.67,-0.146,0.039,0.015,-0.064,2
5676.008,-9.636,1.797,-0.292,0.015,-0.075,0.018,2
5811.99,-9.586,1.728,-0.302,0.012,-0.034,0.021,2
5948.001,-9.565,1.588,-0.352,0.037,-0.037,-0.039,2
6082.985,-9.691,1.753,-0.458,0.024,-0.019,0.026,2
6225.012,-9.536,1.962,-0.511,-0.012,-0.026,-0.008,2
6360.999,-9.659,1.628,-0.477,0.03,-0.056,0.018,2
6497.004,-9.602,1.814,-0.398,0.018,-0.057,-0.003,2
6632.011,-9.657,1.807,-0.409,-0.033,-0.07,0.019,2
6767.983,-9.642,1.677,-0.412,0.037,-0.079,-0.018,2
6904.037,-9.715,1.606,-0.397,0.019,-0.017,0.021,2
7039.97,-9.657,1.584,-0.397,0.022,-0.101,-0.007,2
7175.026,-9.622,1.641,-0.502,-0.018,-0.068,-0.031,2
7316.029,-9.618,1.716,-0.093,0.018,-0.071,0.026,2
7452.034,-9.685,1.408,-0.248,-0.008,-0.113,-0.005,2
7587.003,-9.678,1.751,-0.767,0.022,0.009,-0.017,2
7722.979,-9.633,1.817,-0.146,0.007,0.006,0.041,2
7859.02,-9.661,1.605,-0.173,-0.021,-0.044,0.023,2
7995.013,-9.721,1.807,-0.636,-0.004,-0.031,-0.018,2
8129.996,-9.667,1.623,-0.282,0.02,-0.054,-0.01,2
8266.018,-9.601,1.833,-0.187,0.013,-0.065,-0.05,2
8401.994,-9.65,1.689,-0.313,0.007,-0.039,0.026,2
8541.971,-9.58,1.801,-0.263,-0.013,-0.065,-0.035,2
8679.045,-9.529,1.82,-0.646,-0.004,-0.066,-0.033,2
8815.008,-9.733,1.825,-0.125,0.026,-0.002,0.01,2
8950.993,-9.62,1.956,-0.221,0.0,-0.042,-0.043,2
9085.997,-9.561,1.85,-0.454,0.01,-0.058,0.04,2
9221.982,-9.714,1.525,-0.495,-0.044,-0.04,-0.051,2
9357.982,-9.681,1.782,-0.461,0.032,-0.023,0.012,2
9493.978,-9.603,1.99,-0.402,0.045,-0.024,0.003,2
9629.0,-9.598,1.913,-0.257,0.019,-0.05,0.005,2
9770.018,-9.686,1.684,-0.472,-0.01,-0.067,0.007,2
9906.019,-9.59,1.831,-0.45,0.03,-0.076,0.012,2
10040.996,-9.625,1.911,-0.205,0.038,-0.021,0.017,2
10177.029,-9.701,1.495,-0.385,0.013,-0.096,0.039,2
10312.973,-9.622,1.722,-0.506,-0.012,-0.014,-0.06,2
10449.017,-9.575,1.92,-0.362,-0.015,-0.007,-0.022,2
10584.008,-9.586,1.867,-0.24,0.01,-0.019,-0.02,2
10720.0,-9.65,1.756,-0.396,-0.016,-0.041,0.028,2
10861.003,-9.624,1.845,-0.365,0.036,-0.0,-0.022,2
10996.984,-9.617,1.828,-0.548,0.014,-0.06,-0.019,2
11131.999,-9.611,2.038,-0.542,0.022,-0.013,-0.014,2
11268.01,-9.718,1.767,-0.157,-0.005,-0.04,0.033,2
3160.976,0.057,0.144,9.892,0.039,-0.072,-0.034,3
3296.997,-0.025,-0.041,9.896,-0.01,-0.067,0.027,3
3434.03,0.067,0.264,9.741,0.013,-0.107,-0.028,3
3570.988,0.053,0.157,10.021,0.022,-0.068,0.021,3
3708.017,-0.014,0.22,10.137,-0.018,-0.009,0.032,3
3843.966,-0.023,0.106,10.112,-0.029,-0.028,-0.039,3
3981.001,-0.082,0.07,9.758,-0.002,-0.028,-0.008,3
4117.983,-0.036,-0.116,10.045,-0.004,-0.056,0.023,3
4260.995,-0.064,0.333,9.875,0.003,-0.029,-0.025,3
4398.97,-0.065,0.047,10.081,0.034,-0.051,-0.038,3
4535.981,-0.081,-0.023,10.101,0.049,-0.048,0.047,3
4671.951,-0.043,0.176,9.938,-0.013,-0.077,0.015,3
4809.001,0.038,0.143,9.817,0.006,-0.087,-0.051,3
4945.956,0.093,-0.013,9.75,-0.024,-0.073,-0.015,3
5082.001,0.072,0.078,9.965,0.006,-0.085,-0.001,3
5217.002,0.054,0.051,9.788,-0.074,0.007,-0.04,3
5353.012,-0.104,0.148,10.069,0.022,-0.009,-0.028,3
5493.999,0.002,-0.046,10.068,0.006,-0.08,-0.007,3
5630.007,0.14,0.141,10.254,-0.002,-0.128,0.034,3
5765.994,0.08,0.108,9.733,-0.036,-0.075,0.012,3
5902.041,0.15,0.038,9.847,-0.037,-0.028,-0.031,3
6038.014,0.079,-0.007,10.261,-0.02,-0.031,0.001,3
6173.003,0.108,0.04,9.872,0.007,-0.099,-0.035,3
6308.993,0.27,-0.018,9.899,-0.025,-0.11,0.004,3
6445.007,0.243,-0.066,9.837,-0.02,-0.045,0.04,3
6585.957,0.2,-0.213,10.17,-0.02,-0.006,-0.016,3
6721.996,0.245,-0.223,9.841,0.041,-0.062,-0.03,3
6857.969,0.245,-0.013,9.778,0.055,-0.041,-0.022,3
6994.014,0.27,-0.054,9.625,0.009,-0.041,0.02,3
7128.957,0.37,-0.299,10.515,0.176,-0.066,0.001,3
7264.988,0.352,0.202,9.255,-0.0,-0.055,-0.001,3
7401.011,0.38,-0.213,10.228,0.053,-0.033,0.055,3
7536.984,0.307,-0.336,9.779,0.059,-0.062,-0.007,3
7671.977,0.339,0.096,9.709,0.016,-0.002,0.011,3
7813.985,0.331,0.142,9.799,0.051,-0.053,0.018,3
7950.024,0.411,-0.147,9.982,0.015,-0.063,0.036,3
8085.008,0.465,0.2,10.14,0.021,-0.034,-0.012,3
8220.995,0.534,-0.138,9.802,0.044,-0.01,-0.025,3
8356.981,0.43,0.024,9.741,0.005,-0.028,-0.033,3
8492.991,0.49,-0.048,9.878,0.05,-0.042,-0.015,3
8628.016,0.447,0.202,9.803,-0.021,-0.054,-0.021,3
8764.011,0.508,0.005,9.93,-0.017,-0.044,0.007,3
8900.004,0.552,-0.121,10.098,0.004,-0.03,0.046,3
9041.008,0.469,0.011,9.811,0.005,-0.044,-0.001,3
9176.006,0.496,-0.419,9.901,0.092,0.023,0.004,3
9312.006,0.45,-0.332,9.947,-0.041,-0.002,-0.017,3
9448.008,0.468,-0.06,10.165,-0.002,-0.094,0.038,3
9582.975,0.47,-0.365,9.686,-0.019,-0.092,0.018,3
9719.019,0.424,-0.169,9.737,0.097,0.003,-0.001,3
9854.997,0.595,-0.031,10.11,0.023,-0.07,0.028,3
9991.011,0.567,-0.071,10.121,-0.051,-0.015,-0.068,3
10126.013,0.482,-0.044,9.763,0.021,-0.067,0.051,3
10267.033,0.582,-0.3,9.729,0.026,-0.108,0.038,3
10403.031,0.538,-0.283,9.959,-0.028,-0.026,0.028,3
10538.975,0.582,-0.353,10.078,-0.037,-0.027,-0.017,3
10673.991,0.596,-0.261,10.005,0.02,-0.024,0.0,3
10809.999,0.54,-0.167,9.955,0.019,-0.011,-0.034,3
10946.007,0.497,-0.178,9.931,-0.016,-0.053,-0.043,3
11081.995,0.536,-0.097,10.1,-0.015,-0.059,0.056,3
11217.013,0.463,-0.493,9.912,0.032,-0.024,0.013,3
11357.995,0.596,-0.16,9.988,0.037,-0.041,-0.053,3
11493.998,0.59,-0.149,10.002,-0.004,-0.056,0.008,3
11629.002,0.587,-0.065,9.808,0.035,-0.001,0.014,3
11765.007,0.568,-0.168,10.011,0.011,-0.063,0.01,3
11900.997,0.56,-0.283,10.153,0.01,-0.055,-0.006,3
12037.008,0.487,-0.279,9.953,-0.006,-0.051,-0.031,3
12172.012,0.52,-0.432,9.887,0.014,-0.027,0.007,3
12307.999,0.501,-0.366,9.888,0.055,-0.04,-0.029,3
12443.979,0.55,-0.34,9.817,0.047,-0.055,-0.01,3
12585.018,0.58,-0.104,9.683,0.04,-0.075,-0.016,3
12720.991,0.632,-0.335,10.209,0.061,-0.002,0.007,3
12857.019,0.589,-0.242,9.953,0.024,-0.055,-0.026,3
12993.014,0.514,-0.557,9.877,-0.004,-0.034,-0.006,3
13127.984,0.564,-0.389,9.847,0.036,0.002,0.007,3
13263.995,0.435,-0.174,9.701,-0.018,-0.098,0.03,3
13399.995,0.58,-0.602,10.144,-0.032,-0.041,0.008,3
13536.027,0.555,-0.584,9.988,0.027,-0.019,-0.022,3
13675.966,0.547,0.131,9.925,-0.022,-0.054,-0.053,3
13813.016,0.577,-0.351,10.048,0.048,-0.046,-0.044,3
13949.0,0.574,-0.369,9.964,-0.013,-0.057,0.028,3
14084.001,0.681,-0.363,9.755,0.028,-0.054,-0.01,3
14220.022,0.575,-0.079,9.98,-0.098,-0.059,0.012,3
14356.034,0.555,-0.465,9.901,-0.018,-0.011,0.003,3
14492.009,0.593,-0.453,9.833,0.019,0.001,-0.011,3
14626.986,0.606,-0.319,9.919,-0.035,-0.005,-0.018,3
14762.991,0.483,-0.043,10.111,-0.006,-0.038,0.038,3
14904.007,0.53,-0.58,10.082,-0.016,-0.076,-0.01,3
15039.988,0.566,-0.573,9.529,0.055,-0.065,-0.01,3
15175.009,0.579,-0.39,9.717,-0.019,-0.086,-0.045,3
15310.981,0.589,-0.309,9.827,-0.001,-0.04,-0.035,3
15447.007,0.624,-0.305,9.919,0.01,-0.065,0.004,3
15582.991,0.583,-0.589,9.92,0.007,-0.047,0.002,3
15718.018,0.533,-0.44,9.627,0.017,-0.074,0.049,3
15853.994,0.573,-0.506,9.965,-0.004,-0.021,-0.02,3
15994.998,0.645,-0.693,9.92,0.002,-0.042,0.007,3
16130.027,0.542,-0.378,9.853,0.044,-0.051,-0.034,3
16265.979,0.598,-0.383,9.993,-0.018,-0.037,-0.016,3
16402.028,0.65,-0.681,9.884,0.005,-0.069,0.008,3
16537.992,0.671,-0.524,9.89,0.009,-0.063,-0.035,3
16673.021,0.625,-0.475,9.922,0.002,-0.042,-0.026,3
16808.991,0.703,-0.286,9.943,0.067,-0.071,-0.027,3
16944.999,0.638,-0.364,9.737,0.013,-0.05,0.027,3
17080.987,0.682,-0.472,9.987,-0.026,-0.101,0.057,3
17221.018,0.695,-0.492,10.06,0.01,-0.079,-0.046,3
17357.019,0.63,-0.379,9.731,-0.009,-0.081,-0.018,3
17492.991,0.613,-0.547,10.057,0.01,-0.08,-0.013,3
17628.006,0.673,-0.361,9.788,0.038,-0.038,0.034,3
17763.994,0.65,-0.309,9.81,0.079,-0.018,-0.014,3
17899.994,0.655,-0.558,9.911,0.021,-0.053,0.009,3
18035.956,0.657,-0.488,9.635,-0.046,-0.057,-0.021,3
18170.998,0.563,-0.532,9.757,0.011,-0.096,-0.036,3
18312.009,0.62,-0.344,9.853,0.041,-0.01,0.027,3
18447.987,0.656,-0.38,9.874,0.016,-0.102,0.015,3
18582.963,0.706,-0.521,10.006,0.015,-0.026,0.021,3
18719.005,0.647,-0.529,9.965,-0.015,-0.067,0.013,3
18855.013,0.68,-0.667,9.836,0.002,-0.048,0.024,3
18998.01,0.722,-0.702,9.952,-0.058,-0.04,-0.051,3
19132.98,0.748,-0.569,9.91,0.073,-0.062,-0.005,3
19269.011,0.745,-0.557,10.06,-0.002,0.001,-0.003,3
19410.989,0.763,-0.575,9.828,0.014,-0.045,-0.012,3
19550.96,0.707,-0.592,10.159,0.017,-0.011,-0.019,3
19686.986,0.703,-0.637,9.844,-0.012,-0.121,0.004,3
19823.007,0.68,-0.595,9.749,-0.027,-0.017,-0.029,3
19957.973,0.759,-0.726,9.883,0.006,-0.047,0.032,3
20093.99,0.765,-0.42,9.891,0.005,-0.038,0.003,3
20230.005,0.691,-0.498,10.045,-0.014,-0.03,-0.022,3
20365.997,0.769,-0.482,9.856,-0.002,-0.054,0.004,3
20500.996,0.706,-0.737,9.875,0.038,-0.015,-0.016,3
20643.019,0.763,-0.522,10.143,0.003,-0.069,0.011,3
20779.016,0.765,-0.634,9.81,0.006,-0.067,0.027,3
20914.966,0.762,-0.782,9.872,0.006,-0.005,0.015,3
21049.985,0.692,-1.647,8.802,-0.075,-0.236,0.08,3
21185.968,0.837,-0.665,9.855,0.03,-0.038,-0.003,3
21322.023,0.798,-0.54,9.804,-0.001,-0.059,0.013,3
21457.976,0.767,-0.831,9.856,0.018,-0.068,-0.006,3
21593.034,0.736,-0.96,9.838,0.044,-0.071,-0.009,3
21729.012,0.69,-0.434,9.527,0.007,-0.072,-0.064,3
21886.016,0.845,-0.61,9.841,-0.0,-0.09,-0.014,3
22025.987,0.719,-0.592,9.67,0.018,-0.042,0.011,3
22165.979,0.855,-0.795,10.147,0.034,-0.038,-0.001,3
22305.004,0.791,-0.653,9.733,0.044,-0.049,-0.005,3
22444.992,0.833,-0.541,9.606,0.019,-0.042,-0.033,3
22583.994,0.829,-0.626,9.656,0.053,-0.056,0.017,3
22723.991,0.865,-0.704,9.939,-0.008,-0.015,0.002,3
22863.993,0.887,-0.735,9.828,-0.029,-0.031,-0.04,3
23008.999,0.87,-0.588,9.851,-0.003,-0.009,0.004,3
23148.996,0.79,-0.777,9.738,-0.054,-0.053,-0.012,3
23289.016,0.866,-0.853,9.891,0.014,-0.097,0.003,3
23428.006,0.899,-0.469,9.709,-0.002,-0.094,-0.061,3
23567.995,0.916,-0.683,9.901,0.022,-0.047,-0.02,3
23707.966,0.986,-0.709,9.855,0.033,-0.059,0.02,3
23847.004,0.916,-0.344,9.617,0.036,-0.016,-0.006,3
23987.008,0.866,-0.63,9.818,0.017,-0.052,-0.002,3
24126.0,0.994,-0.751,9.735,0.053,-0.087,0.019,3
24272.006,0.94,-0.718,9.779,0.007,-0.078,-0.018,3
24412.003,0.92,-0.52,9.829,0.002,-0.03,-0.012,3
24551.013,0.847,-0.318,9.923,0.033,-0.02,0.012,3
24691.002,0.887,-0.687,9.703,0.058,-0.036,-0.003,3
24830.991,0.802,-0.52,9.631,0.0,-0.023,0.006,3
24969.979,0.936,-0.511,9.882,0.006,-0.04,0.006,3
25110.01,0.93,-0.615,9.894,0.01,-0.039,-0.019,3
25250.011,1.017,-0.739,9.994,0.021,0.002,-0.027,3
25393.994,0.865,-0.58,9.612,-0.003,-0.033,-0.023,3
25534.013,0.941,-0.661,9.72,-0.021,-0.054,-0.003,3
25672.998,0.938,-0.703,9.917,0.022,-0.057,0.001,3
25812.989,0.951,-0.512,10.099,0.03,-0.015,-0.007,3
25952.964,0.957,-0.392,10.005,-0.001,-0.041,0.018,3
26092.005,0.923,-0.641,9.983,-0.009,-0.04,0.008,3
26231.992,0.928,-0.605,9.983,0.052,-0.06,0.056,3
26372.001,0.96,-0.694,9.899,0.051,-0.032,-0.005,3
26510.963,0.986,-0.605,9.814,-0.001,-0.023,-0.042,3
26656.028,0.954,-0.586,9.855,-0.011,0.005,0.008,3
26795.01,0.96,-0.687,9.924,0.016,-0.054,-0.013,3
26935.021,0.96,-0.759,9.718,0.042,-0.059,-0.003,3
27075.017,0.961,-0.663,9.961,0.059,0.005,0.005,3
27213.991,0.901,-0.796,9.711,-0.035,-0.025,0.008,3
27353.998,0.979,-0.689,9.742,-0.002,-0.034,-0.023,3
27494.021,0.926,-0.848,9.899,0.013,-0.013,0.02,3
27633.024,0.998,-0.503,9.847,0.039,-0.04,-0.009,3
27778.966,0.943,-0.648,9.891,0.013,-0.014,0.005,3
27918.029,0.93,-0.811,9.941,-0.0,0.002,-0.012,3
28057.975,0.839,-0.698,9.78,-0.015,-0.098,0.011,3
28197.998,1.004,-0.506,9.994,0.017,-0.068,0.018,3
28336.99,1.006,-0.627,10.074,0.013,-0.019,-0.021,3
28476.981,0.954,-0.555,9.878,0.023,-0.044,-0.033,3
28617.007,0.927,-0.629,9.898,0.029,-0.04,-0.022,3
28756.033,0.913,-0.703,9.952,0.002,-0.027,0.009,3
28896.014,0.831,-0.647,9.956,0.032,-0.024,-0.005,3
29041.025,0.811,-0.693,9.786,-0.021,-0.113,-0.028,3
29180.982,0.827,-0.626,9.859,0.013,-0.016,-0.007,3
29320.98,0.838,-0.591,9.851,0.025,-0.101,0.023,3
29460.011,0.911,-0.674,9.784,0.008,-0.087,-0.008,3
29600.004,0.908,-0.641,9.717,0.002,-0.012,0.001,3
29739.983,0.914,-0.7,9.976,-0.008,-0.021,0.061,3
29878.996,0.897,-0.677,10.052,0.018,-0.036,0.035,3
30018.993,0.923,-0.71,10.075,-0.051,-0.045,-0.042,3
30163.992,0.877,-0.627,9.782,0.016,-0.037,0.005,3
30302.977,0.921,-0.621,9.885,0.017,-0.037,-0.025,3
30443.008,0.946,-0.731,9.97,0.035,-0.023,0.016,3
30583.032,0.837,-0.534,9.996,0.039,-0.05,-0.03,3
30722.005,0.897,-0.963,9.783,0.066,-0.041,0.017,3
30862.006,0.955,-0.306,9.758,0.005,-0.039,-0.037,3
31001.01,0.873,-0.682,9.81,0.005,-0.027,-0.009,3
31141.002,0.853,-0.424,9.844,0.027,-0.024,0.035,3
31280.996,0.845,-0.633,9.875,-0.026,-0.059,-0.006,3
31426.018,0.802,-0.655,9.743,-0.057,-0.104,0.052,3
31565.986,0.813,-0.48,9.649,0.045,-0.063,0.016,3
31706.005,0.801,-0.481,9.698,0.02,-0.04,0.027,3
31844.998,0.892,-0.505,9.685,0.034,-0.048,0.025,3
31984.981,0.819,-0.502,9.474,0.006,-0.057,-0.051,3
32124.979,0.89,-0.587,9.799,-0.039,-0.036,0.065,3
32263.984,0.7,-0.785,10.231,0.024,-0.029,0.063,3
32404.005,0.696,-0.489,9.911,0.048,-0.096,0.007,3
32542.991,0.8,-0.526,9.464,0.016,-0.041,0.001,3
32688.008,0.941,-0.672,10.007,0.068,0.01,-0.033,3
32827.997,0.911,-0.276,10.207,0.038,-0.092,-0.036,3
32967.011,0.868,-0.273,9.72,0.031,-0.026,0.045,3
